Unnamed: 0,question,query,schema
64556,What is the most common machine class?,"SELECT class, COUNT(*) FROM machine GROUP BY class ORDER BY COUNT(*) DESC LIMIT 1","
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64557,What is the technician with the most experience's name?,SELECT name FROM technician ORDER BY age DESC LIMIT 1,"
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64560,What is the team with the highest average age?,"SELECT team, AVG(age) FROM technician GROUP BY team ORDER BY AVG(age) DESC","
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64564,What is the machine with the lowest quality ranking?,SELECT * FROM machine ORDER BY quality_rank ASC LIMIT 1,"
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64566,What is the technician with the most repairs?,SELECT name FROM technician t JOIN repair_assignment ra ON t.technician_id = ra.technician_id GROUP BY t.name ORDER BY COUNT(ra.repair_id) DESC LIMIT 1,"
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64567,What is the most recent machine in each team?,SELECT * FROM machine WHERE making_year = (SELECT MAX(making_year) FROM machine),"
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64568,What is the machine with the highest value points?,SELECT * FROM machine ORDER BY value_points DESC LIMIT 1,"
CREATE TABLE machine (
	machine_id INTEGER, 
	making_year INTEGER, 
	class TEXT, 
	team TEXT, 
	machine_series TEXT, 
	value_points REAL, 
	quality_rank INTEGER
)


CREATE TABLE repair (
	repair_id INTEGER, 
	name TEXT, 
	launch_date TEXT, 
	notes TEXT
)


CREATE TABLE repair_assignment (
	technician_id INTEGER, 
	repair_id INTEGER, 
	machine_id INTEGER
)


CREATE TABLE technician (
	technician_id REAL, 
	name TEXT, 
	team TEXT, 
	starting_year REAL, 
	age INTEGER
)"
64571,List all furniture items,SELECT * FROM furniture,"
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64574,What is the average price of furniture items by manufacturer?,"SELECT manufacturer.name, AVG(price_in_dollar) AS avg_price FROM furniture_manufacte JOIN manufacturer ON furniture_manufacte.manufacturer_id = manufacturer.manufacturer_id GROUP BY manufacturer.name ORDER BY avg_price","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64575,What are the top 3 manufacturers by number of factories?,"SELECT manufacturer.name, COUNT(*) AS num_factories FROM manufacturer GROUP BY manufacturer.name ORDER BY num_factories DESC LIMIT 3","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64576,What are the top 2 best-selling furniture items by market rate?,SELECT * FROM furniture ORDER BY market_rate DESC LIMIT 2,"
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64577,What are the top 2 best-selling furniture items by component count?,SELECT * FROM furniture ORDER BY num_of_component DESC LIMIT 2,"
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64578,What is the total sales of furniture items sold by component count?,"SELECT num_of_component, SUM(market_rate) AS total_sales FROM furniture GROUP BY num_of_component ORDER BY total_sales DESC","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64579,What is the total number of furniture items sold by market rate?,"SELECT market_rate, COUNT(*) AS num_items FROM furniture GROUP BY market_rate ORDER BY num_items DESC","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64580,What is the total number of furniture items sold by manufacturer and price?,"SELECT manufacturer.name, price_in_dollar, COUNT(*) AS num_items FROM furniture_manufacte JOIN manufacturer ON furniture_manufacte.manufacturer_id = manufacturer.manufacturer_id GROUP BY manufacturer.name, price_in_dollar ORDER BY num_items DESC","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64581,What are the top 2 best-selling furniture items by component count and market rate?,SELECT * FROM furniture ORDER BY (num_of_component * market_rate) DESC LIMIT 2,"
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64582,What are the top 2 best-selling furniture items by manufacturer and price?,"SELECT manufacturer.name, price_in_dollar, COUNT(*) AS num_items FROM furniture_manufacte JOIN manufacturer ON furniture_manufacte.manufacturer_id = manufacturer.manufacturer_id GROUP BY manufacturer.name, price_in_dollar ORDER BY num_items DESC LIMIT 2","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64583,What is the total number of furniture items sold by component count and market rate?,"SELECT num_of_component, market_rate, COUNT(*) AS num_items FROM furniture GROUP BY num_of_component, market_rate ORDER BY num_items DESC","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64584,What are the top 2 best-selling furniture items by market rate and component count?,SELECT * FROM furniture ORDER BY (market_rate + num_of_component) DESC LIMIT 2,"
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
64587,What is the list of all camera lens names?,SELECT name FROM camera_lens;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64589,What is the list of all mountain names?,SELECT name FROM mountain;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64590,What photos have been taken at tourist attractions?,SELECT * FROM photos WHERE tourist_attraction_id > 0;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64591,What are the top 3 camera lens brands by focal length?,"SELECT brand, AVG(focal_length_mm) AS avg_focal_length FROM camera_lens GROUP BY brand ORDER BY avg_focal_length DESC LIMIT 3;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64592,What is the earliest and latest filename of all photos?,"SELECT MIN(filename) AS earliest_filename, MAX(filename) AS latest_filename FROM photos;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64596,What is the list of all photos taken?,SELECT * FROM photos;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64599,What photos have been taken in the last week?,SELECT * FROM photos WHERE filename LIKE '%2022-02-15%';,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64600,What are the top 3 countries with mountains?,"SELECT country, COUNT(*) AS country_count FROM mountain GROUP BY country ORDER BY country_count DESC LIMIT 3;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64602,What photos have been taken by a specific tourist attraction?,SELECT * FROM photos WHERE tourist_attraction_id = 1;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64603,What are the top 5 tourist attractions by most photos taken?,"SELECT tourist_attraction_id, COUNT(*) AS photo_count FROM photos GROUP BY tourist_attraction_id ORDER BY photo_count DESC LIMIT 5;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64605,What is the earliest photo taken?,SELECT MIN(filename) AS earliest_filename FROM photos;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64606,What are the top 2 countries with the most mountains?,"SELECT country, COUNT(*) AS mountain_count FROM mountain GROUP BY country ORDER BY mountain_count DESC LIMIT 2;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64608,What is the list of all photos with descriptions?,SELECT * FROM photos WHERE description IS NOT NULL;,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64609,What photos have been taken in the last 3 months?,SELECT * FROM photos WHERE filename LIKE '%2022-03-01%';,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64611,What is the average height of mountains in a specific range?,SELECT AVG(height) FROM mountain WHERE range = 'Appalachian';,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64612,What is the average max aperture of camera lenses by brand?,"SELECT brand, AVG(max_aperture) AS avg_max_aperture FROM camera_lens GROUP BY brand;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64613,What are the top 2 tourist attractions with the most photos taken?,"SELECT tourist_attraction_id, COUNT(*) AS photo_count FROM photos GROUP BY tourist_attraction_id ORDER BY photo_count DESC LIMIT 2;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64614,What are the top 3 camera lens brands by max aperture?,"SELECT brand, AVG(max_aperture) AS avg_max_aperture FROM camera_lens GROUP BY brand ORDER BY avg_max_aperture DESC LIMIT 3;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64615,What is the average height of mountains by country and range?,"SELECT country, range, AVG(height) AS avg_height FROM mountain GROUP BY country, range;","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
64617,What is the average age of visitors who have a high level of membership?,SELECT AVG(v.age) AS average_age FROM visitor v WHERE v.level_of_membership = 2;,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64618,What is the total revenue generated by each museum in 2020?,"SELECT m.name, SUM(v.total_spent) AS total_revenue FROM museum m JOIN visit v ON m.museum_id = v.museum_id WHERE m.open_year = '2020' GROUP BY m.name;","
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64619,What is the highest average spending per ticket among museums?,"SELECT m.name, AVG(v.total_spent / v.num_of_ticket) AS avg_spending FROM museum m JOIN visit v ON m.museum_id = v.museum_id GROUP BY m.name ORDER BY avg_spending DESC LIMIT 1;","
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64620,What is the average age of visitors who have an intermediate level of membership?,SELECT AVG(v.age) AS average_age FROM visitor v WHERE v.level_of_membership = 1;,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64621,What is the total revenue generated by each museum in the year 2018?,"SELECT m.name, SUM(v.total_spent) AS total_revenue FROM museum m JOIN visit v ON m.museum_id = v.museum_id WHERE m.open_year = '2018' GROUP BY m.name;","
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64622,What is the average age of visitors who have a low level of membership?,SELECT AVG(v.age) AS average_age FROM visitor v WHERE v.level_of_membership = 0;,"
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64623,What is the total revenue generated by each museum in the year 2022?,"SELECT m.name, SUM(v.total_spent) AS total_revenue FROM museum m JOIN visit v ON m.museum_id = v.museum_id WHERE m.open_year = '2022' GROUP BY m.name;","
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64627,What is the total revenue generated by each museum in the year 2021?,"SELECT m.name, SUM(v.total_spent) AS total_revenue FROM museum m JOIN visit v ON m.museum_id = v.museum_id WHERE m.open_year = '2021' GROUP BY m.name;","
CREATE TABLE museum (
	museum_id INTEGER, 
	name TEXT, 
	num_of_staff INTEGER, 
	open_year TEXT
)


CREATE TABLE visit (
	museum_id INTEGER, 
	visitor_id TEXT, 
	num_of_ticket INTEGER, 
	total_spent REAL
)


CREATE TABLE visitor (
	id INTEGER, 
	name TEXT, 
	level_of_membership INTEGER, 
	age INTEGER
)"
64637,Who is the youngest journalist?,"SELECT name, age FROM journalist ORDER BY age DESC LIMIT 1","
CREATE TABLE event (
	event_id INTEGER, 
	date TEXT, 
	venue TEXT, 
	name TEXT, 
	event_attendance INTEGER
)


CREATE TABLE journalist (
	journalist_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT, 
	years_working INTEGER
)


CREATE TABLE news_report (
	journalist_id INTEGER, 
	event_id INTEGER, 
	work_type TEXT
)"
64639,What is the nationality of the oldest journalist?,"SELECT name, nationality FROM journalist WHERE age = (SELECT MIN(age) FROM journalist)","
CREATE TABLE event (
	event_id INTEGER, 
	date TEXT, 
	venue TEXT, 
	name TEXT, 
	event_attendance INTEGER
)


CREATE TABLE journalist (
	journalist_id INTEGER, 
	name TEXT, 
	nationality TEXT, 
	age TEXT, 
	years_working INTEGER
)


CREATE TABLE news_report (
	journalist_id INTEGER, 
	event_id INTEGER, 
	work_type TEXT
)"
