Unnamed: 0,question,query,schema
63487,What is the total duration of tracks in a specific genre and album?,SELECT SUM(milliseconds) FROM track WHERE genreid IN (SELECT genreid FROM genre WHERE name='Rock') AND albumid IN (SELECT albumid FROM album WHERE name='Dark Side of the Moon');,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
63488,What is the total price of tracks in a specific genre and album?,SELECT SUM(unitprice) FROM track WHERE genreid IN (SELECT genreid FROM genre WHERE name='Rock') AND albumid IN (SELECT albumid FROM album WHERE name='Dark Side of the Moon');,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
63489,Find the top 5 tracks by duration in a specific genre and album,SELECT * FROM track WHERE genreid IN (SELECT genreid FROM genre WHERE name='Rock') AND albumid IN (SELECT albumid FROM album WHERE name='Dark Side of the Moon') ORDER BY milliseconds DESC LIMIT 5;,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
63490,Find the top 5 most expensive tracks in a specific genre and album,SELECT * FROM track WHERE genreid IN (SELECT genreid FROM genre WHERE name='Rock') AND albumid IN (SELECT albumid FROM album WHERE name='Dark Side of the Moon') ORDER BY unitprice DESC LIMIT 5;,"
CREATE TABLE race (
	race_id INTEGER, 
	name TEXT, 
	class TEXT, 
	date TEXT, 
	track_id TEXT
)


CREATE TABLE track (
	trackid INTEGER, 
	name TEXT, 
	albumid INTEGER, 
	mediatypeid INTEGER, 
	genreid INTEGER, 
	composer TEXT, 
	milliseconds INTEGER, 
	bytes INTEGER, 
	unitprice NUMERIC
)"
63491,What is the average number of gold medals won by each club?,SELECT AVG(gold) FROM match_result GROUP BY club_id,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63492,What is the total number of medals won by coaches with a rank greater than 5?,SELECT SUM(gold + big_silver + small_silver + bronze) FROM match_result WHERE rank > 5,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63493,List the top 3 clubs with the highest points,"SELECT club_id, SUM(points) AS total_points FROM match_result GROUP BY club_id ORDER BY total_points DESC LIMIT 3","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63494,What is the average weight of players born in the 1990s?,SELECT AVG(weight) FROM player WHERE birth_year BETWEEN 1990 AND 1999,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63495,What is the number of players who bat right-handed?,SELECT COUNT(*) FROM player WHERE bats = 'R',"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63497,What are the top 5 countries with the most players?,"SELECT birth_country, COUNT(*) AS num_players FROM player GROUP BY birth_country ORDER BY num_players DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63498,What are the top 5 coaches with the highest rank?,"SELECT coach_id, MAX(rank) AS highest_rank FROM coach GROUP BY coach_id ORDER BY highest_rank DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63499,What is the list of players who were born in the same city?,"SELECT birth_city, COUNT(*) AS num_players FROM player GROUP BY birth_city","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63500,What are the top 3 players with the highest weight?,"SELECT name_first, name_last, weight FROM player ORDER BY weight DESC LIMIT 3","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63501,What is the average number of matches played by clubs with more than 10 gold medals?,SELECT AVG(gold) FROM match_result WHERE rank = 1 AND gold > 10,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63502,What are the top 5 clubs with the highest total points?,"SELECT club_id, SUM(points) AS total_points FROM match_result GROUP BY club_id ORDER BY total_points DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63503,What is the average height of players born in the 1990s?,SELECT AVG(height) FROM player WHERE birth_year BETWEEN 1990 AND 1999,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63504,What is the number of players who are retired?,SELECT COUNT(*) FROM player WHERE final_game IS NOT NULL,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63505,What is the average weight of players born in the 1980s?,SELECT AVG(weight) FROM player WHERE birth_year BETWEEN 1980 AND 1989,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63506,What are the top 5 countries with the most players who bat left-handed?,"SELECT birth_country, COUNT(*) AS num_players FROM player WHERE bats = 'L' GROUP BY birth_country ORDER BY num_players DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63507,What is the average height of players who were born in the 1970s?,SELECT AVG(height) FROM player WHERE birth_year BETWEEN 1970 AND 1979,"
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63508,What are the top 5 clubs with the most bronze medals?,"SELECT club_id, COUNT(*) AS num_bronze FROM match_result WHERE rank = 3 GROUP BY club_id ORDER BY num_bronze DESC LIMIT 5","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63509,What are the top 3 players with the highest height?,"SELECT name_first, name_last, height FROM player ORDER BY height DESC LIMIT 3","
CREATE TABLE club (
	clubid INTEGER, 
	clubname TEXT, 
	clubdesc TEXT, 
	clublocation TEXT
)


CREATE TABLE coach (
	coach_id INTEGER, 
	coach_name TEXT, 
	gender TEXT, 
	club_id INTEGER, 
	rank INTEGER
)


CREATE TABLE match_result (
	rank INTEGER, 
	club_id INTEGER, 
	gold INTEGER, 
	big_silver INTEGER, 
	small_silver INTEGER, 
	bronze INTEGER, 
	points INTEGER
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE player_coach (
	player_id INTEGER, 
	coach_id INTEGER, 
	starting_year INTEGER
)"
63511,What is the total length of all roller coasters in each country?,"SELECT c.country_name, SUM(r.length) AS total_length FROM roller_coaster r JOIN country c ON r.country_id = c.country_id GROUP BY c.country_name;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
63512,Which country has the most roller coasters?,"SELECT c.country_name, COUNT(*) AS num_roller_coasters FROM roller_coaster r JOIN country c ON r.country_id = c.country_id GROUP BY c.country_name ORDER BY num_roller_coasters DESC LIMIT 1;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
63514,What is the total height of all roller coasters in each country?,"SELECT c.country_name, SUM(r.height) AS total_height FROM roller_coaster r JOIN country c ON r.country_id = c.country_id GROUP BY c.country_name;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
63515,In which park is the longest roller coaster?,"SELECT r.name, r.length AS longest_length FROM roller_coaster r ORDER BY r.length DESC LIMIT 1;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
63516,Which country has the longest roller coaster?,"SELECT c.country_name, MAX(r.length) AS longest_length FROM roller_coaster r JOIN country c ON r.country_id = c.country_id GROUP BY c.country_name ORDER BY longest_length DESC LIMIT 1;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE roller_coaster (
	roller_coaster_id INTEGER, 
	name TEXT, 
	park TEXT, 
	country_id INTEGER, 
	length REAL, 
	height REAL, 
	speed TEXT, 
	opened TEXT, 
	status TEXT
)"
