Unnamed: 0,question,query,schema
65829,What are the top 5 manufacturers of furniture?,SELECT * FROM manufacturer ORDER BY num_of_factories DESC LIMIT 5;,"
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
65833,What is the average number of factories and shops of each manufacturer?,"SELECT AVG(num_of_factories), AVG(num_of_shops) FROM manufacturer;","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
65834,What is the total market rate of all furniture produced by each manufacturer and factory?,"SELECT m.name, m.num_of_factories, SUM(fm.price_in_dollar) FROM manufacturer m JOIN furniture_manufacte fm ON m.manufacturer_id = fm.manufacturer_id GROUP BY m.name, m.num_of_factories;","
CREATE TABLE furniture (
	furniture_id INTEGER, 
	name TEXT, 
	num_of_component INTEGER, 
	market_rate REAL
)


CREATE TABLE furniture_manufacte (
	manufacturer_id INTEGER, 
	furniture_id INTEGER, 
	price_in_dollar REAL
)


CREATE TABLE manufacturer (
	manufacturer_id INTEGER, 
	open_year REAL, 
	name TEXT, 
	num_of_factories INTEGER, 
	num_of_shops INTEGER
)"
65835,What are the top 5 countries with the most total players?,"SELECT birth_country, COUNT(*) FROM player GROUP BY birth_country ORDER BY COUNT(*) DESC LIMIT 5;","
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65836,What is the total number of professional players from the United States?,SELECT COUNT(*) FROM player WHERE birth_country = 'United States';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65838,What is the total number of professional games played by players from the Netherlands?,SELECT COUNT(*) FROM player WHERE birth_country = 'Netherlands';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65840,What is the total number of professional players from the United Kingdom?,SELECT COUNT(*) FROM player WHERE birth_country = 'United Kingdom';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65841,What is the total number of professional players from Australia?,SELECT COUNT(*) FROM player WHERE birth_country = 'Australia';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65842,What is the total number of professional games played by players from Japan?,SELECT COUNT(*) FROM player WHERE birth_country = 'Japan';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65843,What is the total number of professional players from Germany?,SELECT COUNT(*) FROM player WHERE birth_country = 'Germany';,"
CREATE TABLE country (
	country_id INTEGER, 
	country_name TEXT, 
	capital TEXT, 
	official_native_language TEXT
)


CREATE TABLE match_season (
	season REAL, 
	player TEXT, 
	position TEXT, 
	country INTEGER, 
	team INTEGER, 
	draft_pick_number INTEGER, 
	draft_class TEXT, 
	college TEXT
)


CREATE TABLE player (
	player_id TEXT, 
	birth_year INTEGER, 
	birth_month INTEGER, 
	birth_day INTEGER, 
	birth_country TEXT, 
	birth_state TEXT, 
	birth_city TEXT, 
	death_year INTEGER, 
	death_month INTEGER, 
	death_day INTEGER, 
	death_country TEXT, 
	death_state TEXT, 
	death_city TEXT, 
	name_first TEXT, 
	name_last TEXT, 
	name_given TEXT, 
	weight INTEGER, 
	height INTEGER, 
	bats TEXT, 
	throws TEXT, 
	debut TEXT, 
	final_game TEXT, 
	retro_id TEXT, 
	bbref_id TEXT
)


CREATE TABLE team (
	year INTEGER, 
	league_id TEXT, 
	team_id TEXT, 
	franchise_id TEXT, 
	div_id TEXT, 
	rank INTEGER, 
	g INTEGER, 
	ghome INTEGER, 
	w INTEGER, 
	l INTEGER, 
	div_win TEXT, 
	wc_win TEXT, 
	lg_win TEXT, 
	ws_win TEXT, 
	r INTEGER, 
	ab INTEGER, 
	h INTEGER, 
	double INTEGER, 
	triple INTEGER, 
	hr INTEGER, 
	bb INTEGER, 
	so INTEGER, 
	sb INTEGER, 
	cs INTEGER, 
	hbp INTEGER, 
	sf INTEGER, 
	ra INTEGER, 
	er INTEGER, 
	era INTEGER, 
	cg INTEGER, 
	sho INTEGER, 
	sv INTEGER, 
	ipouts INTEGER, 
	ha INTEGER, 
	hra INTEGER, 
	bba INTEGER, 
	soa INTEGER, 
	e INTEGER, 
	dp INTEGER, 
	fp INTEGER, 
	name TEXT, 
	park TEXT, 
	attendance INTEGER, 
	bpf INTEGER, 
	ppf INTEGER, 
	team_id_br TEXT, 
	team_id_lahman45 TEXT, 
	team_id_retro TEXT
)"
65844,What is the average focal length of camera lenses from company ABC?,SELECT AVG(focal_length_mm) FROM camera_lens WHERE brand = 'ABC',"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65846,How many photos does each tourist attraction have?,"SELECT tourist_attraction_id, COUNT(*) FROM photos GROUP BY tourist_attraction_id","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65847,What is the most frequently used filename prefix in photo files?,"SELECT LEFT(filename, 3) AS prefix, COUNT(*) FROM photos GROUP BY LEFT(filename, 3)","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65848,Which camera lenses have an aperture of 1.4 or less?,SELECT * FROM camera_lens WHERE max_aperture <= 1.4,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65853,Which tourist attractions have the most photos?,"SELECT tourist_attraction_id, COUNT(*) FROM photos GROUP BY tourist_attraction_id ORDER BY COUNT(*) DESC","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65854,Which camera lenses have the largest maximum aperture?,SELECT * FROM camera_lens ORDER BY max_aperture DESC,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65855,Which mountains are located in the country of France?,SELECT * FROM mountain WHERE country = 'France',"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65857,Which camera lenses have a focal length between 20 and 40 mm?,SELECT * FROM camera_lens WHERE focal_length_mm BETWEEN 20 AND 40,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65858,Which tourist attractions have the fewest photos?,"SELECT tourist_attraction_id, COUNT(*) FROM photos GROUP BY tourist_attraction_id ORDER BY COUNT(*)","
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65859,What is the average prominence of mountains in the Alps?,SELECT AVG(prominence) FROM mountain WHERE range = 'Alps',"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65862,What is the maximum prominence of a mountain?,SELECT MAX(prominence) FROM mountain,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65863,Which mountains have the highest prominence?,SELECT * FROM mountain ORDER BY prominence DESC,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65864,Which camera lenses have an aperture of 2.8 or more?,SELECT * FROM camera_lens WHERE max_aperture >= 2.8,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65865,Which mountains have a name starting with the letter 'M'?,SELECT * FROM mountain WHERE name LIKE 'M%',"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65866,Which camera lenses have a focal length between 50 and 100 mm?,SELECT * FROM camera_lens WHERE focal_length_mm BETWEEN 50 AND 100,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65867,What is the average height of mountains with an elevation above 5000 meters?,SELECT AVG(height) FROM mountain WHERE height > 5000,"
CREATE TABLE camera_lens (
	id INTEGER, 
	brand TEXT, 
	name TEXT, 
	focal_length_mm REAL, 
	max_aperture REAL
)


CREATE TABLE mountain (
	mountain_id INTEGER, 
	name TEXT, 
	height REAL, 
	prominence REAL, 
	range TEXT, 
	country TEXT
)


CREATE TABLE photos (
	photo_id INTEGER, 
	tourist_attraction_id INTEGER, 
	name TEXT, 
	description TEXT, 
	filename TEXT, 
	other_details TEXT
)"
65868,What is the name of the musical with the longest duration?,SELECT name FROM musical ORDER BY name DESC LIMIT 1,"
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
65869,What is the earliest musical?,SELECT * FROM musical WHERE year IN (SELECT MIN(year) FROM musical),"
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
65870,What are the musical categories with the most nominations?,"SELECT category, COUNT(musical_id) AS count FROM musical WHERE category IS NOT NULL GROUP BY category ORDER BY count DESC LIMIT 5","
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
65871,Which actors have acted in the longest musical?,SELECT name FROM actor WHERE musical_id IN (SELECT musical_id FROM musical ORDER BY duration DESC LIMIT 1),"
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
65872,What is the name of the most awarded musical?,SELECT name FROM musical WHERE award IS NOT NULL GROUP BY name HAVING COUNT(award) >= ALL (SELECT COUNT(*) FROM musical WHERE award IS NOT NULL GROUP BY award),"
CREATE TABLE actor (
	actor_id INTEGER, 
	name TEXT, 
	musical_id INTEGER, 
	character TEXT, 
	duration TEXT, 
	age INTEGER
)


CREATE TABLE musical (
	musical_id INTEGER, 
	name TEXT, 
	year INTEGER, 
	award TEXT, 
	category TEXT, 
	nominee TEXT, 
	result TEXT
)"
